product_name,brand_id,product_link,current_price,original_price,percent_discount
Infinix Hot 40,8,https://cellphones.com.vn/dien-thoai-infinix-hot-40.html,Giá Liên Hệ,0,giảm 0%
Infinix Hot 40i,8,https://cellphones.com.vn/dien-thoai-infinix-hot-40i.html,Giá Liên Hệ,0,giảm 0%
ASUS ROG Phone 7 16GB 512GB,9,https://cellphones.com.vn/asus-rog-phone-7.html,20.290.000₫,24.990.000₫,Giảm 19%
ASUS ROG Phone 7 Ultimate 16GB 512GB - Chỉ có tại CellphoneS,9,https://cellphones.com.vn/rog-phone-7-ultimate.html,26.190.000₫,29.990.000₫,Giảm 13%
ASUS ROG Phone 6 12GB 256GB,9,https://cellphones.com.vn/asus-rog-phone-6-12gb-256gb.html,13.990.000₫,18.990.000₫,Giảm 26%
ASUS ROG Phone 6 16GB 512GB - Chỉ có tại CellphoneS,9,https://cellphones.com.vn/asus-rog-phone-6.html,16.990.000₫,20.990.000₫,Giảm 19%
ASUS ROG Phone 5 chính hãng,9,https://cellphones.com.vn/asus-rog-phone-5.html,18.990.000₫,22.990.000₫,Giảm 17%
ASUS ROG Phone 5S 16GB 512GB,9,https://cellphones.com.vn/asus-rog-phone-5s-512gb.html,17.790.000₫,22.990.000₫,Giảm 23%
TCL 40 NXT PAPER 8GB 256GB,13,https://cellphones.com.vn/tcl-40-nxt-paper.html,4.390.000₫,5.490.000₫,Giảm 20%
TCL 40SE 4GB 128GB,13,https://cellphones.com.vn/tcl-40-se.html,2.890.000₫,3.390.000₫,Giảm 15%
TCL 408 4GB 64GB,13,https://cellphones.com.vn/tcl-408.html,2.390.000₫,2.790.000₫,Giảm 14%
TCL 40SE 6GB 256GB,13,https://cellphones.com.vn/tcl-40-se-256gb.html,3.390.000₫,3.990.000₫,Giảm 15%
TCL 408 4GB 128GB,13,https://cellphones.com.vn/tcl-408-128gb.html,2.590.000₫,2.990.000₫,Giảm 13%
TCL 406S 4GB 64GB,13,https://cellphones.com.vn/dien-thoai-tcl-406s.html,Giá Liên Hệ,0,giảm 0%
Itel S23 8GB 128GB,14,https://cellphones.com.vn/itel-s23.html,2.490.000₫,2.990.000₫,Giảm 17%
Itel S23 8GB 256GB,14,https://cellphones.com.vn/itel-s23-256gb.html,2.690.000₫,3.490.000₫,Giảm 23%
Điện thoại Nokia 105 4G 128MB,15,https://cellphones.com.vn/nokia-105-4g.html,620.000₫,820.000₫,Giảm 24%
Nokia 215 4G,15,https://cellphones.com.vn/nokia-215-4g.html,960.000₫,0,giảm 0%
Nokia 110 4G,15,https://cellphones.com.vn/nokia-110-4g.html,830.000₫,850.000₫,Giảm 2%
Nokia 105 2 SIM (2019),15,https://cellphones.com.vn/nokia-105-dual-sim-2019.html,520.000₫,0,giảm 0%
Điện thoại Philips E527,15,https://cellphones.com.vn/philips-xenium-e527-4g.html,Giá Liên Hệ,0,giảm 0%
Điện thoại Phillips E506,15,https://cellphones.com.vn/philips-xenium-e506-4g.html,Giá Liên Hệ,0,giảm 0%
Samsung Galaxy S23 FE 5G 8GB 128GB,16,https://cellphones.com.vn/samsung-galaxy-s23-fe.html,12.090.000₫,14.890.000₫,Giảm 19%
Samsung Galaxy Tab A9+ WIFI 4GB 64GB,16,https://cellphones.com.vn/samsung-galaxy-tab-a9-plus.html,4.890.000₫,5.990.000₫,Giảm 18%
Samsung Galaxy S24 Plus 12GB 256GB,16,https://cellphones.com.vn/samsung-galaxy-s24-plus.html,21.990.000₫,26.990.000₫,Giảm 19%
ZTE Blade A52 4GB 64GB,16,https://cellphones.com.vn/zte-blade-a52.html,1.990.000₫,2.490.000₫,Giảm 20%
Samsung Galaxy S24 8GB 256GB,16,https://cellphones.com.vn/samsung-galaxy-s24.html,18.990.000₫,22.990.000₫,Giảm 17%
Samsung Galaxy S24 8GB 512GB,16,https://cellphones.com.vn/samsung-galaxy-s24-512gb.html,22.490.000₫,26.490.000₫,Giảm 15%
Điện thoại ZTE Blade A72 3GB 128GB,16,https://cellphones.com.vn/dien-thoai-zte-blade-a72.html,1.990.000₫,2.490.000₫,Giảm 20%
Samsung Galaxy Z Flip 5 8GB 512GB,16,https://cellphones.com.vn/samsung-galaxy-z-flip-5-512gb-63941.html-1,25.990.000₫,29.990.000₫,Giảm 13%
realme GT Neo 3,16,https://cellphones.com.vn/realme-gt-neo-3.html,Giá Liên Hệ,0,giảm 0%
Redmi K40,16,https://cellphones.com.vn/xiaomi-redmi-k40.html,Giá Liên Hệ,0,giảm 0%
