product_name,current_price,original_price,percent_discount,product_link,brand_name
POCO X5 5G 6GB 128GB - Chỉ có tại CellphoneS,5450000,6490000,16,https://cellphones.com.vn/poco-x5.html,xiaomi
Xiaomi Mi 11 Lite 5G,7490000,10490000,29,https://cellphones.com.vn/xiaomi-mi-11-lite.html,xiaomi
Xiaomi Redmi 9T 4GB 64GB,3990000,3990000,0,https://cellphones.com.vn/xiaomi-redmi-9t-4gb-64gb.html,xiaomi
Xiaomi Redmi Note 11S,4990000,6690000,25,https://cellphones.com.vn/xiaomi-redmi-note-11s.html,xiaomi
Xiaomi Redmi 9A,1850000,2490000,26,https://cellphones.com.vn/xiaomi-redmi-9a.html,xiaomi
Xiaomi 14 Pro,0,0,0,https://cellphones.com.vn/xiaomi-14-pro.html,xiaomi
Xiaomi 14 Ultra,0,0,0,https://cellphones.com.vn/xiaomi-14-ultra.html,xiaomi
Xiaomi Redmi Note 12 Pro 4G-Xanh dương,0,0,0,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g-xanh-duong.html,xiaomi
Xiaomi 14,0,0,0,https://cellphones.com.vn/xiaomi-14.html,xiaomi
Xiaomi POCO X5 Pro 8GB 256GB,7390000,8690000,15,https://cellphones.com.vn/poco-x5-pro-256gb.html,xiaomi
Xiaomi Redmi Note 13 8GB 256GB,0,0,0,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-8gb-256.html,xiaomi
Xiaomi Redmi Note 13 12GB 256GB,0,0,0,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-12gb-256.html,xiaomi
Xiaomi 14 Lite,0,0,0,https://cellphones.com.vn/xiaomi-14-lite.html,xiaomi
Redmi A2 3GB 32GB,2190000,2190000,0,https://cellphones.com.vn/xiaomi-redmi-a2-3gb-32gb.html,xiaomi
Redmi Note 7 32GB,3100000,4290000,28,https://cellphones.com.vn/redmi-note-7-32-gb.html,xiaomi
Xiaomi Redmi Note 9T 5G,0,0,0,https://cellphones.com.vn/xiaomi-redmi-note-9t.html,xiaomi
Xiaomi Redmi Note 8,4150000,4490000,8,https://cellphones.com.vn/xiaomi-redmi-note-8.html,xiaomi
Nokia 110 4G Pro,680000,710000,4,https://cellphones.com.vn/nokia-110-4g-pro.html,nokia
Nokia 5710 XpressAudio,1760000,1790000,2,https://cellphones.com.vn/nokia-5710-xpressaudio.html,nokia
Điện thoại Nokia 8210 4G 128MB,1550000,1590000,3,https://cellphones.com.vn/nokia-8210-4g.html,nokia
Nokia 105 4G Pro,650000,680000,4,https://cellphones.com.vn/nokia-105-4g-pro.html,nokia
Điện thoại Nokia 105 4G 128MB,620000,820000,24,https://cellphones.com.vn/nokia-105-4g.html,nokia
Nokia 215 4G,960000,960000,0,https://cellphones.com.vn/nokia-215-4g.html,nokia
Nokia 110 4G,830000,850000,2,https://cellphones.com.vn/nokia-110-4g.html,nokia
Nokia C32 4GB 128GB,2890000,3290000,12,https://cellphones.com.vn/nokia-c32.html,nokia
Nokia C31 4GB 128GB,2450000,3690000,34,https://cellphones.com.vn/nokia-c31-4gb-128gb.html,nokia
Nokia C20,1600000,2490000,36,https://cellphones.com.vn/nokia-c20.html,nokia
